sequence,length,chi_squared,log_chi_squared,p_value
10000011011100101011101010110110,32,4.394474153297683,0.6429069144531999,0.6911755278706551
10111010110110011011111010000110,32,1.990903340808464,0.29905017536014133,0.9643133208155632
11101100101011101110111011000100,32,6.408199643493761,0.80673603346274,0.48323318269103765
11101001110101110001101101100011,32,6.825311942959002,0.8341225050915262,0.4417116232216358
00110101111100111111001001100111,32,9.308267256745959,0.9688688441531265,0.29146928479894996
11100101010110110011111011000110,32,2.890017825311943,0.4609005214453855,0.8498603403568268
11100011101101101110110011000111,32,12.442959001782532,1.0949236701727079,0.182185810059309
00101000101011111111010101101111,32,21.84727093835253,1.3393971946045136,0.07922623166814446
11111000011000100101110110110011,32,3.334040595710425,0.522970883550082,0.8078841436654329
11000001000100101010111010010101,32,7.285739750445632,0.8624736540093827,0.4114554198458791
11100110010111000011101101100101,32,2.5242366741417976,0.40213007222621155,0.9018529877066612
10110101010001111100011001101000,32,2.7768270944741533,0.4435488382473398,0.8619050607085228
00001110010000010001010010101011,32,2.0827036973147033,0.3186274880108801,0.9466265998780727
00001100101101010000110100010111,32,2.272526019205336,0.3565088643616008,0.9219896718859673
11110110100001111111101000000010,32,30.741982488661804,1.4877318708450569,0.055303074419498444
00110110100100001101100110000010,32,6.945448795353919,0.8417003138674901,0.43076419830322266
11000000110100100011110100011010,32,3.354250811458166,0.5255955335114948,0.8043602239340544
10010011100111111000010100100000,32,4.693466497732675,0.6714937221908468,0.6564907319843769
10001010000100010110111000000011,32,9.674223941776123,0.9856161363449696,0.27883136039599776
01111111001001001100001010011011,32,12.318608968514091,1.0905616695649318,0.18597412295639515
00010001010001110010000001010001,32,11.1856291105784,1.0486604150369632,0.2116298507899046
10011100110111101110001000101101,32,2.94045770800989,0.46841493741599605,0.8344384878873825
00010011101111100110010000100011,32,4.108550399631993,0.6136886188374051,0.7382669169455767
01000001101111110001001000110100,32,4.69062019792243,0.6712302693095106,0.6590078175067902
00101110111010100011100001010110,32,5.443131504801334,0.7358488268983072,0.554818032309413
00101101001011110001110011100110,32,2.5242366741417976,0.40213007222621155,0.9018529877066612
00100010100100000101101111010001,32,2.0827036973147033,0.3186274880108801,0.9466265998780727
01101101001001011011100011111101,32,4.7391050464072775,0.6756963353230359,0.6541414521634579
00000001111000101000000110010111,32,12.999781751106754,1.113936061146401,0.16970217181369662
00111011111100001001110110100111,32,5.266015517340519,0.7214821345052245,0.5763959847390652
01010100111110110001101001000010,32,2.9855557472255763,0.47502518487516354,0.819971239194274
11001001011011111010110011110110,32,5.073791041343224,0.7053325773003216,0.6045717243105173
00010100111011110111100111110011,32,3.5823299407739637,0.5541655828693917,0.7784784827381372
10100110101101101100011001010000,32,4.146340060951067,0.6176649177622211,0.7323937173932791
01001000100101000110011011100111,32,4.75668449197861,0.6773043458834449,0.6507182158529758
00011111111001010010111101001010,32,19.41233332694433,1.2880777399279038,0.10478698555380106
11111110011101111110011011010000,32,13.350049130785898,1.1254828639919756,0.16430445481091738
10001011110110100111001110010011,32,2.5242366741417976,0.40213007222621155,0.9018529877066612
10100111111011111001100011100110,32,6.048908967975905,0.7816770487157778,0.5131991961970925
10110011110010100001100111010101,32,3.4249324363176354,0.534652008580606,0.7936206590384245
11000111100101111011001011000100,32,3.5915991029843024,0.5552878544211116,0.7749545630067587
10000010011100011110011010111010,32,1.8768213443735264,0.27342293386508754,0.9710255488753319
00110011110111100101000110111000,32,4.130814789258812,0.6160357232249305,0.7359176371246576
11111101011001010101001111010010,32,8.883662576164049,0.94859205459357,0.3106397842057049
00001110100110001001111011000000,32,6.803966181477142,0.8327621463229,0.4446002785116434
11000011011000010111010011000110,32,3.5915991029843024,0.5552878544211116,0.7749545630067587
11101011111110100000101110000001,32,15.719395344344635,1.19643583663564,0.13953405153006315
01011110111111000101111000111000,32,11.27811947915985,1.0522366911447771,0.20997976139187813
01001010101000010100110111000101,32,7.83172330515784,0.89385733543887,0.3613806823268533
00110100111101101111110111010110,32,4.036068993276348,0.6059585815349188,0.7502566147595644
10011101000101101011110010000110,32,2.272526019205336,0.3565088643616008,0.9219896718859673
10011111011000000011010100101101,32,11.60150241914948,1.06451423492474,0.2023592460900545
01000011111110000101110111000000,32,17.12685897495817,1.2336777216972898,0.12479268433526158
00100100110100111101101010001101,32,4.146340060951067,0.6176649177622211,0.7323937173932791
11111100101000111000110111001001,32,7.027875099883214,0.8468240345657849,0.42438558116555214
11111111101001000011010010000100,32,41.65714140382072,1.6196894644801418,0.037835326977074146
01111111011101011010010010001001,32,9.75693913929208,0.9893135960064473,0.27400193409994245
01010001100011000110100011011010,32,4.325311942959002,0.6360174343951429,0.7081352602690458
00111110110011100011001000101001,32,4.095900178253119,0.6123493638461657,0.7464530188590288
10010001001100101101001010100111,32,5.319964349376114,0.7259087219715318,0.5657454077154398
00110110101100010110000110110111,32,2.94045770800989,0.46841493741599605,0.8273067455738783
10100110100100000101111011000110,32,1.990903340808464,0.29905017536014133,0.9643133208155632
00100100001000001110101111101011,32,6.276821344373526,0.797739767609301,0.49842534586787224
01000000010110010011111110011101,32,35.21492233256939,1.5467267348815876,0.053921650629490614
10100011001000111001000010110111,32,2.94045770800989,0.46841493741599605,0.8344384878873825
00101010110001001001010100111101,32,6.563452360416307,0.8171323373458214,0.46359608229249716
11011010011000111100000011011101,32,4.241951346217524,0.6275656829946803,0.7267624195665121
01000010011101011101111000111101,32,8.062158587775286,0.9064513367490968,0.34843529388308525
11110110110000110100011010001100,32,3.5915991029843024,0.5552878544211116,0.7749545630067587
10000100000001001100001111111001,32,39.26463195248774,1.5940015309427338,0.04908183449879289
11011111011010010110011111000001,32,17.525311942959,1.243665756961096,0.12104327278211713
00010110100110001101000100101101,32,3.9625668449197864,0.5979766014428292,0.7568264622241259
00111001011000101101111001100110,32,5.282703697314703,0.7228562521349833,0.5740467049181461
01011110011011111101101001100111,32,4.938029777590073,0.6935537045112761,0.6189955826848745
10101111010101101101011101011110,32,12.098729227761485,1.0827397572293944,0.19064070284366608
00110101111010010001010001000101,32,4.096429187510781,0.6124054518747446,0.7433206457644701
11101010010000101101111101011100,32,2.0827036973147033,0.3186274880108801,0.9466265998780727
01111100101001011000100010010100,32,2.9292335115864527,0.46675399399336215,0.8403513506054878
10001000001011101011010111101111,32,5.240083951469151,0.7193382448783331,0.5810131840407848
00111011011010000101000001000111,32,1.8768213443735264,0.27342293386508754,0.9710255488753319
10001011001000000110000000101010,32,12.503174310476542,1.0970202858489444,0.17881688568741083
00011101011101110010101001111001,32,3.478782128687252,0.541427230336609,0.7877077963203192
10110011010101101111001000111111,32,4.036068993276348,0.6059585815349188,0.7502566147595644
00001110111110100011110101110001,32,8.52707147375079,0.9307999032466376,0.32848974131047726
01001111100010110100101111011001,32,1.990903340808464,0.29905017536014133,0.9643133208155632
10101100111100100101111000101010,32,4.890173078028866,0.6893242303920596,0.6227858792990446
01001100111100010110101101101011,32,4.146340060951067,0.6176649177622211,0.7323937173932791
10000000000111100010011111101010,32,86.37318129274158,1.9363789158052103,0.01492767734453082
11100111010011110111011101110001,32,10.737249151860158,1.0308930307870992,0.22874224931001663
10100110110110100000101001111001,32,4.628158242769249,0.6654081996285865,0.6662851870059967
10111010011110101011101011010100,32,7.83172330515784,0.89385733543887,0.3613806823268533
11101111010110111111010011000110,32,3.354250811458166,0.5255955335114948,0.8043602239340544
00110111110110101010100000101000,32,9.597504456327986,0.9821583224417691,0.2812628666870296
10111010000011111001011010110110,32,7.647415329768271,0.8835146772856166,0.3793558217585087
00110111111001010111001111111000,32,12.876614595681534,1.1098016972107727,0.171580049674958
11100111000001100001010101001110,32,1.8768213443735264,0.27342293386508754,0.9710255488753319
01110001111111001100101011001001,32,10.134835752482811,1.0058167148081703,0.2533678370527923
10010000000001110010001101011000,32,40.49869738105032,1.607441054589488,0.043257130309939384
01100101011011000000100110100110,32,10.193650500952732,1.0083297393066735,0.2503473344258964
10111111101100111010001010000110,32,8.386345153897336,0.923572732542665,0.3382362127304077
01010001111101001100101010101000,32,7.285739750445632,0.8624736540093827,0.4114554198458791
00100000101100011000011011010001,32,1.490903340808464,0.17344948791022458,0.990491010248661
01111010110101111110010011000101,32,4.560133164399343,0.6589775250590408,0.6693972200155258
10001010000000101100010000101100,32,8.386345153897336,0.923572732542665,0.3382362127304077
10100011001101010001111110110000,32,3.354250811458166,0.5255955335114948,0.8043602239340544
10001010010101001110100011110111,32,5.443131504801334,0.7358488268983072,0.554818032309413
10100111111110000111001001001100,32,20.663670225340052,1.3152074622487921,0.08806161675602198
11110011000011000100001001111111,32,17.7825558375843,1.2499941810654693,0.11973203858360648
10100110100000111001011111101110,32,4.7583563833056735,0.6774569659708781,0.6464391704648733
01111011000000110101000101010010,32,6.510222290959057,0.813595817767686,0.472506838850677
01011101101101100110111010111101,32,2.534040595710425,0.403813568065893,0.8942457959055901
11111101101110100011010110110001,32,4.821992746942037,0.683226552792696,0.630196450278163
00111000101110101100111010010100,32,4.325311942959002,0.6360174343951429,0.7081352602690458
10011100011010000000100100011001,32,10.438757321110263,1.0186488012805295,0.24093738803640008
11110000110110010110001101000111,32,4.130814789258812,0.6160357232249305,0.7359176371246576
00011011111011101001111111001011,32,9.890272472625416,0.9952082563825846,0.2660464704968035
01011010110010011001001011010000,32,7.988586050255879,0.9024699176228215,0.3557670144364238
01101111111011111111111100101010,32,366.31587892073827,2.5638557447038233,0.002853063400834799
00001111110001001011011000111111,32,17.251601601303886,1.23682942023944,0.12350705778226256
10111010101101110001110011111010,32,5.8383244206773615,0.7662882239502756,0.5287847863510251
10011000111111110001110101101110,32,21.880075262428203,1.3400488115371265,0.0785428830422461
00101101110010001111101010001101,32,2.7768270944741533,0.4435488382473398,0.8619050607085228
00111011011011000011100011001110,32,6.141883732965327,0.7883015909071942,0.5091047370806336
01101010011011110100011011010010,32,4.641883732965327,0.666694258316376,0.6643142327666283
01101111110010000000111001010011,32,12.85255042455854,1.1089893164149376,0.1721789869479835
10000100010100100111000110010110,32,1.622275889828072,0.2101247137722302,0.9824363365769386
10011111001110000011100011010101,32,7.479857397504456,0.8738933181763231,0.3916675252839923
00000000101010010010011001111101,32,21.186314121608238,1.3260554071174084,0.08316700486466289
10001111111010111100100101111011,32,9.983119347445722,0.9992662631022101,0.26116827270016074
00010001101000001001001111101111,32,6.482703697314703,0.8117561719095552,0.47672232147306204
01011111011101000000111001001101,32,4.7583563833056735,0.6774569659708781,0.6464391704648733
01001001111111101000001000000110,32,23.956613463915694,1.379425425658715,0.06728905392810702
11100011101100100100001011101001,32,2.94045770800989,0.46841493741599605,0.8344384878873825
10011001001010101100001101001001,32,7.988586050255879,0.9024699176228215,0.3557670144364238
11111100011101010100100101001100,32,4.7391050464072775,0.6756963353230359,0.6541414521634579
01010110000111110011000111100100,32,3.5582657696509687,0.5512383827536047,0.7820024024695158
01010110100101001100110110101110,32,9.349376114081997,0.9707826312734152,0.2907980619929731
11010010011101000101111110001111,32,4.392575232135528,0.6427192084420107,0.6945316419005394
10110111101110001111010100110110,32,2.272526019205336,0.3565088643616008,0.9219896718859673
00000011001101111010001001010110,32,4.036068993276348,0.6059585815349188,0.7502566147595644
10111001111111000000110101011111,32,13.424386431688664,1.1278944451781967,0.16336317639797926
10100011001100010000100001111001,32,5.904404577080099,0.7711761082278361,0.5226522507146001
10101010101010001111111110110011,32,43.625257095845335,1.6397379993936647,0.03235730202868581
00001110001011100101110000101111,32,10.268040940716462,1.0114875916211234,0.247274914290756
00000011011001000010001000000101,32,15.633954542480355,1.1940688448618153,0.14047455415129662
11001111110111111001011000011101,32,16.507394827685346,1.2176785389663167,0.13003636477515101
11010010110110110000000101110110,32,10.634835752482811,1.0267307869194047,0.2331370571628213
01111111010101001101000111011100,32,10.089381207028264,1.0038645312900414,0.2570485449396074
10111000100000011100110001101111,32,8.010222290959057,0.9036445683186134,0.3534444309771061
01000011110101011111100000010111,32,20.3136164365635,1.307787247807979,0.09325690940022469
01011101110101010110011110000110,32,3.752026910470933,0.5742659445863233,0.7702560033649206
00000111001110100110000101001001,32,1.490903340808464,0.17344948791022458,0.990491010248661
11111101111010011111111010001011,32,22.14341698297728,1.3452446383289995,0.07601926010102034
10011000011100001001000011100100,32,7.733281582427692,0.8883638238943465,0.3709896905347705
11000100100110100101111101100000,32,8.025311942959002,0.9044619223819288,0.351847343146801
10010001011110101111101110111001,32,2.899994249899373,0.4623971367819049,0.8441549465060234
01001100101101011001100001011001,32,8.933327583232707,0.9510132597675843,0.30880175018683076
10000101001010001001000100000011,32,3.8925752321355276,0.5902370149679892,0.7606300581246614
00110011010000011010010111110000,32,9.028158242769248,0.9555991626519801,0.30486013228073716
10111100000010110100110100011101,32,3.8925752321355276,0.5902370149679892,0.7606300581246614
10010010001111101001010011100000,32,6.441532976827094,0.8089892344639034,0.4792394069954753
01001001101110010011111110110000,32,10.137682052293059,1.005938666340926,0.2520253914408386
10100110100100110100000101111010,32,5.6085503996319925,0.7488506268904247,0.543642426840961
10101100011001010110101001010001,32,8.67825311942959,0.9384323130861606,0.3245558235794306
10100000111100110011101100001000,32,3.5823299407739637,0.5541655828693917,0.7784784827381372
01011010000000101010010001111010,32,13.203635706482006,1.1206935334674843,0.16565653774887323
00011110100101110001111001101011,32,2.772526019205336,0.44287563054501283,0.8686172887682915
01011010101001001111000010001110,32,3.752026910470933,0.5742659445863233,0.7702560033649206
01001101111011000000100111001001,32,4.938029777590073,0.6935537045112761,0.6189955826848745
11000100101110000000000001001100,32,358.6168720452608,2.554630718198232,0.004201637580990791
10100010110000011111001010101100,32,7.647415329768271,0.8835146772856166,0.3793558217585087
11101110000010110010100000010000,32,4.813787353347649,0.6824869016208835,0.6322101186960936
01000000110010101100011101110001,32,6.62502304997234,0.8211873936214312,0.4549607578665018
01101011101100111011110101010001,32,4.096429187510781,0.6124054518747446,0.7433206457644701
00101001010010011010001110111010,32,4.942959001782532,0.6939870083217002,0.6163106914609671
00000000010011011001100001011001,32,43.73683779850762,1.6408473800664145,0.03203172096982598
00000111100010001001101101010010,32,1.0737910413432235,0.030919776316143045,1.0
00110110101111111011111111100110,32,49.323372705725646,1.693052765762406,0.02646579872816801
00100101100101011001011010000101,32,8.469869472715772,0.9278767175661173,0.33131021820008755
01100110011011101001111100111010,32,4.276827094474154,0.6311216927553683,0.7199535761028528
10111001110111111010101001100000,32,4.7583563833056735,0.6774569659708781,0.6464391704648733
11110100101111110000000011010101,32,23.64341698297728,1.3737102416514053,0.06873740302398801
00110001000001101011011011110111,32,1.490903340808464,0.17344948791022458,0.990491010248661
01001010001011000001101100011011,32,2.890017825311943,0.4609005214453855,0.8498603403568268
11111001001100111001100011100011,32,12.62976827094474,1.1013953822597455,0.17600668780505657
00001110110010000101101100111110,32,3.5582657696509687,0.5512383827536047,0.7820024024695158
11110010100111100010001110111111,32,7.453698801797997,0.8723718392683718,0.3941904781386256
00001111100001010100011111011111,32,20.564326375711573,1.3131144879223722,0.08956945408135653
01010111101001111001001111110111,32,5.254055308036856,0.720494640176124,0.5799758397042751
00110011011100111011000011000000,32,10.2954272820464,1.0126443754692729,0.24643158307299018
01001111011010010111010100000011,32,4.560133164399343,0.6589775250590408,0.6693972200155258
11001010101101010111000101110000,32,4.096429187510781,0.6124054518747446,0.7433206457644701
01110110101111001001111011001001,32,3.3857167500431258,0.5296506221016779,0.7993260528892279
01000011011001010011000000101001,32,6.438029777590073,0.8087529810810556,0.48038048576563597
11111010000010110000010011011000,32,16.314081996434936,1.2125626407901788,0.1334781926125288
00001101010101000000000000011100,32,745.2586395261917,2.8723070193598885,0.002422547433525324
01011100110101110001101011101000,32,7.4171122994652405,0.870234854536786,0.3990694498643279
11101001000110000001001000010101,32,3.8925752321355276,0.5902370149679892,0.7606300581246614
11100001100000011101100001100000,32,11.475623935487835,1.0597763076622715,0.2068232730962336
11100010000100101101000110111100,32,2.772526019205336,0.44287563054501283,0.8686172887682915
01110010001010011011011000110011,32,6.279857397504456,0.797949781925081,0.496187936514616
10001011000110000001000010010010,32,3.354250811458166,0.5255955335114948,0.8043602239340544
01011101111011010111000010101010,32,10.989103559312287,1.0409622661156621,0.21905836556106806
01110110100111101110011011110000,32,5.904404577080099,0.7711761082278361,0.5226522507146001
00011000111001100011101110010010,32,12.442959001782532,1.0949236701727079,0.182185810059309
10010000100011101110000100010100,32,5.128140992467368,0.7099599571131019,0.5990700945258141
00011011011101101000001011111001,32,6.441532976827094,0.8089892344639034,0.4792394069954753
01111011100010001111010101000001,32,7.027071473750791,0.8467743708558054,0.42460932210087776
11100111000001101001000110100000,32,8.353297682709448,0.9218579584385962,0.3410126343369484
10001100000111010100111000000001,32,21.30128738364032,1.3284058516413435,0.08280514413490891
00011111011010111000001110010111,32,10.238324420677362,1.0102288868744846,0.2481634239666164
00111111010011101111100011110000,32,9.20467919395486,0.9640086568570854,0.2975073284469545
00110100010100010010100000100111,32,2.7768270944741533,0.4435488382473398,0.8619050607085228
11010111110110111001010111111000,32,4.7583563833056735,0.6774569659708781,0.6464391704648733
00011100010101110010111001000111,32,15.73440285204991,1.196850265331177,0.13949809316545725
10001111110011011100100110001110,32,8.856752105230807,0.9472744892259528,0.31349883740767837
10100001001111111111101000000001,32,191.16901781892292,2.2814175088576687,0.005596240516752005
00111111011000011111010111001001,32,4.693466497732675,0.6714937221908468,0.6564907319843769
00110000101110000111011011101000,32,5.0461445575297565,0.7029596876477154,0.6075083240866661
11110001101000111101011000000101,32,5.541934095915644,0.743661356893641,0.5455302409827709
11001010101010000111101111001100,32,7.615634523604163,0.8817060939648462,0.38224953785538673
10001001011111101000011001111111,32,12.00602061028679,1.0793990845575978,0.194013899192214
11001000110011010110010000010110,32,6.177896613190731,0.7908406361285157,0.5076364371925592
11111000000011010101011110010010,32,10.754972604877729,1.0316093084877225,0.22815492935478687
11100110101001100011111011010000,32,1.490903340808464,0.17344948791022458,0.990491010248661
11010011111111101010000110000001,32,43.277190616750914,1.636259060341494,0.0330262896604836
00111010000000100101111011010011,32,8.765133032685215,0.94275851197832,0.3205808191560209
00001110100110101111011011111001,32,2.670565234891611,0.42660319110778616,0.8843910247087479
01000000101001110100010111110110,32,6.252117524125637,0.7960271330706841,0.5032854750752449
00000001001111010010011110100110,32,11.59720134388066,1.064353197196427,0.20293485932052135
00001001100101010010110111001101,32,4.146340060951067,0.6176649177622211,0.7323937173932791
11001111100110111001000110110110,32,7.089661319073084,0.8506254889530398,0.41905775014311075
01111010100100111011010110110001,32,2.534040595710425,0.403813568065893,0.8942457959055901
00101110010111010011010000001100,32,5.170477595426886,0.7135306605946502,0.5945393405854702
10100011010100110111100000001101,32,8.818608968514091,0.9454000857052703,0.31627771770581603
10111001110010000111110001001010,32,1.8768213443735264,0.27342293386508754,0.9710255488753319
01100100011101011100010100111000,32,10.211229946524064,1.0090780561728376,0.2497435943223536
11010100011011111110111010011011,32,9.232874968169085,0.9653369543733702,0.2961942753754556
01110011100001100111010010010010,32,2.5242366741417976,0.40213007222621155,0.9018529877066612
10101000011000110101110110011110,32,2.272526019205336,0.3565088643616008,0.9219896718859673
00101110111000010001001000010011,32,2.772526019205336,0.44287563054501283,0.8686172887682915
01000111110001100000111101101111,32,10.01441550227129,1.0006256064956953,0.25847066892310977
00010010000011000101010101000001,32,8.94420677361854,0.9515418307484654,0.30779757956042886
11011000110100101100010110011011,32,7.665775401069519,0.8845560907460044,0.37584207206964493
00010101100000100110011111001111,32,7.567373929043758,0.8789451944285182,0.3855566009879112
01111000001010111010011101111001,32,3.2614743258007013,0.513413964122658,0.8112402576953173
10001100111001011101011111010100,32,2.7768270944741533,0.4435488382473398,0.8619050607085228
01010001110111101001011111100100,32,3.8925752321355276,0.5902370149679892,0.7606300581246614
11010000100000101011010010100101,32,8.01496751193146,0.9039017663136832,0.352605402469635
01101001100110111101000011111010,32,4.352383416709792,0.6387271468984502,0.6964334398508072
01111000000000101101110011010101,32,39.36339751330264,1.5950925759788284,0.04842518223449588
11000001001001111011101010100100,32,1.990903340808464,0.29905017536014133,0.9643133208155632
00000101000111010010011101010110,32,4.25632798573975,0.6290350866057383,0.7232384998351336
11001000111111110111110111000101,32,21.30128738364032,1.3284058516413435,0.08280514413490891
00101100110001101111111111111110,32,3279.7429590017828,3.5158398083880686,0.00045436155050992966
10100011011110000110101110100000,32,3.2614743258007013,0.513413964122658,0.8112402576953173
10000001100010101011000110010000,32,3.354250811458166,0.5255955335114948,0.8043602239340544
11000100111111010000000011011100,32,23.63789688637559,1.3736088338304975,0.06893102498725057
00100011101010100001000011110001,32,8.062158587775286,0.9064513367490968,0.34843529388308525
11110011001100100000110111011011,32,7.563095854177448,0.8786996046505748,0.3876961236819625
10001010010100001101000001110010,32,2.0827036973147033,0.3186274880108801,0.9466265998780727
11110011110011110001000000000010,32,90.2388430797539,1.9553935187392262,0.013103557750582695
00000001101101011111011010111011,32,9.684390119684238,0.9860722759590344,0.2761632497422397
01110010011001111001001100100001,32,7.585360243804266,0.8799762111189482,0.38364361599087715
11110110010101000000100010100001,32,6.74781644885682,0.8291632605897595,0.4456376228481531
01110111010100111101000110010010,32,2.1463400609510668,0.33169853165341173,0.9404025338590145
01001001110100111100100101110101,32,2.534040595710425,0.403813568065893,0.8942457959055901
00010111111100001110111000011110,32,19.315532664678774,1.2859066891901803,0.10512978304177523
00010000010110110110110110000000,32,10.10150241914948,1.0043859721807011,0.2553815054707229
10010011111000101000010011001100,32,4.2796733942844,0.6314106268467415,0.7133372370153666
11111000010000111111001010101001,32,7.6752674292489775,0.885093516530165,0.37298937514424324
11010101100111010001110110110110,32,3.9625668449197864,0.5979766014428292,0.7568264622241259
00111101010010101110000000100010,32,9.8801062947173,0.9947616169520872,0.2676847972907126
11011001000000111001110001111001,32,7.56548075798223,0.8788365310247368,0.3870668523013592
11011110000010110101110011001011,32,2.422275889828072,0.38422360643967846,0.9075583815574646
11111010011100101000110111111000,32,5.96423873624685,0.7755550190464707,0.518708816729486
00100110110111011010000110011110,32,4.772526019205336,0.6787483047904813,0.6442017611116171
11100011010111011011111101011001,32,4.821992746942037,0.683226552792696,0.630196450278163
11011011010101001000111000110111,32,4.325311942959002,0.6360174343951429,0.7081352602690458
01111000101100100001111000110110,32,5.904404577080099,0.7711761082278361,0.5226522507146001
01100001011100011000101000101101,32,3.478782128687252,0.541427230336609,0.7877077963203192
00100110011000100001000000100111,32,6.555676836413602,0.8166175367804757,0.4647707222029567
00111100011000011110011110011010,32,14.635558622275889,1.1654093036021869,0.15004449291154742
11111000000000100100101110101111,32,40.28460963451476,1.605139159604802,0.044251948595047
10000010101000101110001100000111,32,10.805169340463458,1.0336315776100555,0.22617588751018047
01000000011000010010111100000011,32,15.308677156776353,1.1849376643538099,0.1436355970799923
01101001111101100011011000010000,32,3.5582657696509687,0.5512383827536047,0.7820024024695158
01100000100000111100001000010011,32,14.387827036973146,1.15799520831386,0.15209346171468496
01100100011100010101110000010000,32,4.399994249899374,0.6434521089319593,0.687385231256485
00000010011000011000111100101010,32,5.186319122653612,0.7148592361015729,0.590130627155304
11101010100100001101100010111001,32,2.1463400609510668,0.33169853165341173,0.9404025338590145
00000101001100001100011010100100,32,2.422275889828072,0.38422360643967846,0.9075583815574646
01100010111101011101011110011010,32,3.752026910470933,0.5742659445863233,0.7702560033649206
11101011011001011001010101101010,32,11.727272727272727,1.0691970251410239,0.19949885457754135
01101000010100110101001011000111,32,2.534040595710425,0.403813568065893,0.8942457959055901
01010110001001110011111001100100,32,4.276827094474154,0.6311216927553683,0.7199535761028528
00010010100000111001000101111001,32,1.8768213443735264,0.27342293386508754,0.9710255488753319
10100010000000110000000000100010,32,91.56998726763432,1.9617531538002309,0.012644845061004162
00001000101101100100100101011111,32,1.990903340808464,0.29905017536014133,0.9643133208155632
00100111001110101101000001010100,32,2.9292335115864527,0.46675399399336215,0.8403513506054878
01011101000000110011101100010101,32,5.830905402913516,0.7657359957469037,0.5308594750240445
00110111100101110111100100010000,32,5.904404577080099,0.7711761082278361,0.5226522507146001
00010011001000011011000000001110,32,20.438180029261623,1.3104422203061383,0.09082584548741579
11101110011110010111100101101110,32,2.772526019205336,0.44287563054501283,0.8686172887682915
10100110111011000010101110000001,32,3.8925752321355276,0.5902370149679892,0.7606300581246614
10111010000011101100100001001101,32,1.0737910413432235,0.030919776316143045,1.0
01010011011010101000010011000110,32,4.641883732965327,0.666694258316376,0.6643142327666283
01100000011001011100010001001011,32,5.2391050464072775,0.7192571063345009,0.5836980752646923
00110100011010110001001111000111,32,3.8281582427692484,0.5829898817017394,0.7653286177664995
01010100101111110101100101010000,32,12.245516408606116,1.0879771045835613,0.1871683206409216
10101010011010110101000000111010,32,13.595611285266457,1.1333987390915807,0.1618539746850729
11110111101110111111011001000011,32,9.827110336499853,0.992425832236417,0.2697474383749068
10100111111101110001001101111101,32,9.487420422714541,0.9771481462030469,0.287657022010535
01010110000010110101010100101110,32,13.432798573975044,1.1281665025136665,0.16307550948113203
10001000111001011100111110000000,32,14.628240387063917,1.165192088521187,0.15023811487480998
10100011010011011000010000010011,32,2.422275889828072,0.38422360643967846,0.9075583815574646
00100000011011101110010100001010,32,3.8925752321355276,0.5902370149679892,0.7606300581246614
11100110011101011101110111010001,32,10.211229946524064,1.0090780561728376,0.2497435943223536
01100110111111101111000111001110,32,10.93625602733762,1.038868668893196,0.22217615973204374
00101110110101001010010001100001,32,2.534040595710425,0.403813568065893,0.8942457959055901
10111100011001000100111001110110,32,3.8281582427692484,0.5829898817017394,0.7653286177664995
01100011001111011101110010101010,32,2.1463400609510668,0.33169853165341173,0.9404025338590145
11111110011110011011100100011011,32,12.461211464057763,1.0955602659651662,0.18188041541725397
11110111101111001011100011110110,32,12.221120119602093,1.0871110127370096,0.1879492625594139
10010110011000110100101011101001,32,5.319964349376114,0.7259087219715318,0.5657454077154398
10111000010001110100110110010011,32,2.5242366741417976,0.40213007222621155,0.9018529877066612
00011011000010101001001000001011,32,1.990903340808464,0.29905017536014133,0.9643133208155632
00111100101100101101010000010110,32,4.628158242769249,0.6654081996285865,0.6662851870059967
00110011100011111001001110110011,32,11.119073083778966,1.0460685847839397,0.21488777361810207
00100011100011100110101101101110,32,6.825311942959002,0.8341225050915262,0.4417116232216358
01001101110011101000111100101000,32,2.94045770800989,0.46841493741599605,0.8344384878873825
11100100111011001100010101010100,32,3.9625668449197864,0.5979766014428292,0.7568264622241259
00111000000100011101100011011111,32,10.287768148011555,1.0123211681410116,0.24688336765393615
11101110010010100001000100111111,32,4.392575232135528,0.6427192084420107,0.6945316419005394
01010001101110001100110111101010,32,2.1463400609510668,0.33169853165341173,0.9404025338590145
01101000110111011010101111101011,32,4.394474153297683,0.6429069144531999,0.6911755278706551
10011101111110010101100101110000,32,3.354250811458166,0.5255955335114948,0.8043602239340544
10001110010101010001100010101111,32,5.443131504801334,0.7358488268983072,0.554818032309413
11000111111111001001000110011100,32,45.58247634718223,1.6587979152871555,0.029600785579532385
01100001001010010011101000110010,32,2.0242366741417976,0.30626128893093457,0.9574668481945992
10010100101111011010111010011101,32,4.469869472715772,0.6502948412288159,0.677356842905283
10100110110010001110011111110100,32,10.134835752482811,1.0058167148081703,0.2533678370527923
00011101101110011011001101111001,32,4.852222413892243,0.6859406996372952,0.6270267870277166
10000100010001001111111000000111,32,15.713685494422261,1.1962780565978655,0.13974957820028067
01101011110001100111101000011100,32,5.904404577080099,0.7711761082278361,0.5226522507146001
00110001111110101000001100110000,32,6.522343503080269,0.8144036674481416,0.470990720205009
11010101000001100000100101100000,32,17.108199643493762,1.2332043095975038,0.1251445938833058
11110001110100010101011101100010,32,8.50997642458743,0.9299283569487747,0.3291121479123831
01001111000100100010001000000110,32,4.392575232135528,0.6427192084420107,0.6945316419005394
